x,y
0.261076,-0.0619839
0.223212,0.0573228
-1.08928,0.0770709
-0.564286,0.0691716
-0.774286,0.0723313
-0.61739,-0.254742
-0.753044,0.201897
-0.698782,0.0192412
-0.538771,-0.26489
-0.30351,-0.416825
-0.878596,0.26673
-0.648562,-0.00669192
-0.49023,-0.264511
-0.266771,-0.39712
-0.0438977,-0.408519
-0.982441,0.263408
-0.852018,-0.192786
-0.570419,-0.487325
-0.238589,-0.598535
0.0580865,-0.550322
0.264274,-0.39501
0.358853,-0.194498
-1.14354,0.177799
-0.542584,0.0288804
-0.423916,-0.195084
-0.244142,-0.31783
-0.0584159,-0.339208
0.0912871,-0.281164
0.181844,-0.17717
-1.07274,0.170868
-0.570905,0.0316528
-0.771638,0.0873389
-0.62138,-0.242278
-0.751448,0.196911
-0.699421,0.0212356
-0.720232,0.0915058
-0.583978,-0.218548
-0.766409,0.187419
-0.693437,0.0250323
-0.722625,0.0899871
-0.58519,-0.22066
-0.765924,0.188264
-0.657408,-0.163289
-0.737037,0.165316
-0.626274,-0.169175
-0.408298,-0.379083
-0.158674,-0.451422
-0.93653,0.280569
-0.823991,-0.16138
-0.561681,-0.452245
-0.24598,-0.568379
-0.901608,0.327351
-0.816163,-0.111856
-0.575541,-0.411476
-0.272821,-0.542938
0.00983127,-0.521761
-1.00393,0.308705
-0.886471,-0.166958
-0.645412,0.166783
-0.557226,-0.13141
-0.77711,0.152564
-0.689156,0.0389745
-0.724338,0.0844102
-0.710265,0.0662359
-0.715894,0.0735056
-0.573482,-0.230493
-0.770607,0.192197
-0.691757,0.0231211
-0.534984,-0.259131
-0.302935,-0.410933
-0.0658577,-0.433483
-0.973657,0.273393
-0.849337,-0.181684
-0.660265,0.172674
-0.570871,-0.132874
-0.380712,-0.329333
-0.847715,0.231733
-0.660914,0.00730674
-0.505217,-0.258812
-0.28044,-0.398784
-0.887824,0.259514
-0.64487,-0.0038055
-0.742052,0.101522
-0.604568,-0.219664
-0.758173,0.187866
-0.651357,-0.160491
-0.430835,-0.382516
-0.827666,0.253007
-0.668934,-0.00120262
-0.732427,0.100481
-0.596837,-0.216605
-0.761265,0.186642
-0.653218,-0.162658
-0.431383,-0.384908
-0.827447,0.253963
-0.730445,-0.137967
-0.499951,-0.397033
-0.800019,0.258813
-0.679992,-0.00352524
-0.515384,-0.274676
-0.793846,0.20987
-0.682461,0.0160518
-0.525091,-0.260785
-0.789963,0.204314
-0.684015,0.0182744
-0.726394,0.0926903
-0.709442,0.0629239
-0.564346,-0.235955
-0.334521,-0.405064
-0.866192,0.262026
-0.763116,-0.147337
-0.694754,0.158935
-0.591587,-0.157111
-0.763365,0.162844
-0.645295,-0.181584
-0.741882,0.172634
-0.703247,0.0309465
-0.546847,-0.25778
-0.781261,0.203112
-0.675003,-0.15814
-0.729999,0.163256
-0.708001,0.0346977
-0.551959,-0.25683
-0.316757,-0.415975
-0.873297,0.26639
-0.650681,-0.00655593
-0.739728,0.102622
-0.704109,0.0589511
-0.718356,0.0764196
-0.712657,0.0694322
-0.569393,-0.232295
-0.339821,-0.404301
-0.864072,0.26172
-0.761383,-0.146721
-0.695447,0.158689
-0.592015,-0.157576
-0.386901,-0.356563
-0.84524,0.242625
-0.661904,0.00294985
-0.735238,0.0988201
-0.598309,-0.218992
-0.367118,-0.405758
-0.853153,0.262303
-0.753317,-0.141911
-0.515757,-0.409179
-0.228304,-0.517279
-0.908679,0.306912
-0.636529,-0.0227646
-0.745389,0.109106
-0.610138,-0.215235
-0.755945,0.186094
-0.697622,0.0255624
-0.540418,-0.259621
-0.306869,-0.413479
-0.0678286,-0.436992
0.123247,-0.359245
-1.0493,0.243698
-0.58028,0.00252076
-0.767888,0.0989917
-0.623191,-0.231921
-0.750723,0.192769
-0.699711,0.0228926
-0.540937,-0.262486
-0.306118,-0.415864
-0.877553,0.266346
-0.773478,-0.148598
-0.690609,0.159439
-0.588638,-0.15507
-0.385337,-0.353308
-0.845865,0.241323
-0.739387,-0.15494
-0.704245,0.161976
-0.600017,-0.158596
-0.759993,0.163439
-0.696003,0.0346246
-0.721599,0.0861502
-0.582875,-0.223165
-0.353719,-0.402756
-0.107724,-0.447582
0.0971625,-0.383252
0.227144,-0.252407
0.273592,-0.100971
0.248319,0.0326988
-1.09933,0.0869205
-0.560269,0.0652318
-0.451897,-0.174531
-0.273629,-0.313403
-0.890548,0.225361
-0.643781,0.00985556
-0.742488,0.0960578
-0.703005,0.0615769
-0.558914,-0.234404
-0.331014,-0.401712
-0.0908853,-0.437707
-0.963646,0.275083
-0.842404,-0.176395
-0.569669,-0.471022
-0.244539,-0.585844
-0.902184,0.334338
-0.639126,-0.0337351
-0.744349,0.113494
-0.611103,-0.211484
-0.379845,-0.405169
-0.848062,0.262068
-0.749354,-0.140053
-0.513488,-0.406182
-0.794605,0.262473
-0.682158,-0.00498916
-0.727137,0.101996
-0.709145,0.0592017
-0.716342,0.0763193
-0.574948,-0.228534
-0.345547,-0.403665
-0.861781,0.261466
-0.655287,-0.00458639
-0.737885,0.101835
-0.704846,0.0592662
-0.718062,0.0762935
-0.576244,-0.229242
-0.769502,0.191697
-0.6615,-0.162111
-0.437896,-0.387805
-0.824842,0.255122
-0.670063,-0.00204878
-0.731975,0.10082
-0.70721,0.0596722
-0.717116,0.0761311
-0.575461,-0.228987
-0.769816,0.191595
-0.692074,0.0233621
-0.535321,-0.259074
-0.303214,-0.411025
-0.0660328,-0.433664
-0.973587,0.273466
-0.610565,-0.00938632
-0.460275,-0.25136
-0.81589,0.200544
-0.673644,0.0197824
-0.730542,0.092087
-0.592047,-0.222231
-0.763181,0.188892
-0.694728,0.0244431
-0.53777,-0.259314
-0.784892,0.203726
-0.678008,-0.159125
-0.451636,-0.392138
-0.186388,-0.47868
-0.925445,0.291472
-0.629822,-0.0165887
-0.748071,0.106635
-0.700772,0.0573458
-0.719691,0.0770617
-0.712123,0.0691753
-0.568884,-0.232276
-0.772446,0.19291
-0.691021,0.0228358
-0.723591,0.0908657
-0.586276,-0.220379
-0.357418,-0.401998
-0.857033,0.260799
-0.657187,-0.00431969
-0.737125,0.101728
-0.600906,-0.217537
-0.759637,0.187015
-0.65213,-0.161724
-0.739148,0.16469
-0.704341,0.0341242
-0.548949,-0.255802
-0.780421,0.202321
-0.674048,-0.158404
-0.448915,-0.390007
-0.185173,-0.475971
-0.925931,0.290388
-0.629628,-0.0161553
-0.472055,-0.264129
-0.25311,-0.38956
-0.0365396,-0.39731
0.131154,-0.316571
-1.05246,0.226628
-0.579015,0.00934861
-0.443791,-0.224501
-0.247481,-0.348137
-0.0488304,-0.363577
-0.980468,0.245431
-0.607813,0.00182772
-0.756875,0.0992689
-0.69725,0.0602924
-0.7211,0.075883
-0.71156,0.0696468
-0.715376,0.0721413
-0.71385,0.0711435
-0.71446,0.0715426
-0.571607,-0.231412
-0.771357,0.192565
-0.663257,-0.162194
-0.439198,-0.38857
-0.178362,-0.470993
0.0528416,-0.429299
0.211879,-0.305131
-1.08475,0.222052
-0.566099,0.0111791
-0.434707,-0.217944
-0.2432,-0.33952
-0.0490239,-0.355315
-0.98039,0.242126
-0.841947,-0.20814
-0.556624,-0.494966
-0.777351,0.297986
-0.709981,-0.0844707
-0.716008,0.133788
-0.597681,-0.184724
-0.760928,0.17389
-0.647861,-0.172215
-0.423488,-0.390028
-0.830605,0.256011
-0.667758,-0.00240443
-0.732897,0.100962
-0.597386,-0.216428
-0.761046,0.186571
-0.695582,0.0253716
-0.538791,-0.25895
-0.784484,0.20358
-0.67764,-0.159073
-0.728944,0.163629
-0.619449,-0.16722
-0.403894,-0.374867
-0.157012,-0.446456
-0.937195,0.278582
-0.625122,-0.011433
-0.47052,-0.258738
-0.2541,-0.384849
-0.0391763,-0.394125
-0.984329,0.25765
-0.606268,-0.00305997
-0.45954,-0.244833
-0.816184,0.197933
-0.673526,0.0208267
-0.730589,0.0916693
-0.591916,-0.222567
-0.360829,-0.405917
-0.111863,-0.452829
-0.955255,0.281132
-0.617898,-0.0124526
-0.464622,-0.256623
-0.250463,-0.380882
-0.037999,-0.389656
-0.9848,0.255862
-0.850793,-0.199465
-0.566817,-0.491911
-0.234017,-0.600579
-0.906393,0.340232
-0.824952,-0.103981
-0.585371,-0.409006
-0.765852,0.263603
-0.687488,-0.106003
-0.725005,0.142401
-0.709998,0.0430396
-0.556814,-0.251289
-0.322663,-0.413706
-0.870935,0.265482
-0.768103,-0.146607
-0.692759,0.158643
-0.589954,-0.156535
-0.764018,0.162614
-0.6457,-0.182021
-0.417923,-0.396616
-0.158976,-0.468597
-0.93641,0.287439
-0.826647,-0.15611
-0.565808,-0.449303
-0.773677,0.279721
-0.690529,-0.0118884
-0.520047,-0.285247
-0.791981,0.214099
-0.687545,-0.154077
-0.460903,-0.392117
-0.815639,0.256847
-0.673745,-0.00273872
-0.51095,-0.271579
-0.279691,-0.41078
-0.0482527,-0.424069
0.132956,-0.341594
0.237684,-0.206429
0.263211,-0.0618125
0.224766,0.058307
-1.08991,0.0766772
-0.859,-0.377688
-0.6564,0.251075
-0.599294,-0.071743
-0.760282,0.128697
-0.629293,-0.206303
-0.748283,0.182521
-0.641703,-0.160597
-0.423456,-0.378735
-0.170332,-0.457221
0.0534357,-0.415621
-1.02137,0.266248
-0.882744,-0.206201
-0.646902,0.18248
-0.564638,-0.120076
-0.774145,0.14803
-0.647562,-0.197155
-0.740975,0.178862
-0.634686,-0.160455
-0.746126,0.164182
-0.632728,-0.173672
-0.746909,0.169469
-0.701237,0.0322125
-0.545825,-0.256013
-0.312422,-0.4129
-0.0722804,-0.438773
0.120576,-0.362379
0.236589,-0.227178
0.270679,-0.0780195
0.236924,0.0489768
-1.09477,0.0804093
-0.864189,-0.376797
-0.506065,-0.632041
-0.131793,-0.682777
0.172948,-0.571628
-1.06918,0.328651
-0.944037,-0.177897
-0.646309,-0.512816
-0.741476,0.305127
-0.703409,-0.0220506
-0.718636,0.10882
-0.589692,-0.204751
-0.366265,-0.391487
-0.121767,-0.444037
-0.951293,0.277615
-0.619483,-0.0110459
-0.466388,-0.256188
-0.25198,-0.381258
-0.899208,0.252503
-0.784399,-0.167781
-0.529031,-0.441273
-0.788388,0.276509
-0.684645,-0.0106037
-0.516089,-0.281917
-0.279461,-0.420692
-0.0441132,-0.43151
-0.982355,0.272604
-0.607058,-0.00904166
-0.457748,-0.249695
-0.24801,-0.372867
-0.0393409,-0.382583
-0.984264,0.253033
-0.849254,-0.2014
-0.660299,0.18056
-0.735881,0.027776
-0.57038,-0.273243
-0.324192,-0.435816
-0.0720591,-0.460897
0.129594,-0.379105
-1.05184,0.251642
-0.579265,-0.000656843
-0.439979,-0.232205
-0.241502,-0.352467
-0.0425543,-0.364476
-0.982978,0.24579
-0.606809,0.00168385
-0.461848,-0.241444
-0.254427,-0.368237
-0.898229,0.247295
-0.640708,0.00108216
-0.487371,-0.255461
-0.268218,-0.389099
-0.048206,-0.403002
0.124564,-0.325564
-1.04983,0.230226
-0.58007,0.00790975
-0.444017,-0.226016
-0.247046,-0.349379
-0.0480034,-0.364347
-0.980799,0.245739
-0.843702,-0.205558
-0.558991,-0.493705
-0.227351,-0.598812
-0.90906,0.339525
-0.636376,-0.0358099
-0.74545,0.114324
-0.612271,-0.211294
-0.380809,-0.405492
-0.847677,0.262197
-0.660929,-0.00487866
-0.735628,0.101951
-0.705749,0.0592194
-0.717701,0.0763122
-0.71292,0.0694751
-0.569609,-0.232367
-0.339956,-0.404442
-0.864018,0.261777
-0.654393,-0.00471079
-0.495454,-0.265337
-0.27041,-0.399838
-0.891836,0.259935
-0.643266,-0.00397411
-0.487292,-0.260327
-0.805083,0.204131
-0.677967,0.0183477
-0.522594,-0.257242
-0.294274,-0.404542
-0.88229,0.261817
-0.647084,-0.00472668
-0.741166,0.101891
-0.604043,-0.21903
-0.371461,-0.40808
-0.851416,0.263232
-0.659434,-0.00529274
-0.499053,-0.267796
-0.272162,-0.403146
-0.0455844,-0.415256
0.131458,-0.333828
0.233439,-0.201126
0.257864,-0.05948
0.219769,0.0579409
-1.08791,0.0768236
-0.857539,-0.376777
-0.656984,0.250711
-0.599592,-0.0722535
-0.426789,-0.29475
-0.829284,0.2179
-0.668286,0.0128401
-0.732686,0.094864
-0.594787,-0.220978
-0.762085,0.188391
-0.695166,0.0246436
-0.538183,-0.259337
-0.305285,-0.41237
-0.877886,0.264948
-0.648846,-0.00597915
-0.740462,0.102392
-0.603708,-0.218367
-0.371471,-0.407442
-0.119341,-0.458244
-0.952264,0.283298
-0.837039,-0.165599
-0.56991,-0.460671
-0.248863,-0.578074
-0.900455,0.33123
-0.816837,-0.108447
-0.577417,-0.409155
-0.275175,-0.541925
-0.88993,0.31677
-0.803055,-0.115227
-0.564231,-0.408794
-0.774308,0.263518
-0.690277,-0.00540708
-0.522448,-0.28022
-0.284972,-0.421946
-0.0478003,-0.434668
-0.98088,0.273867
-0.855016,-0.184213
-0.576127,-0.482008
-0.245053,-0.596777
0.0524704,-0.551572
-1.02099,0.320629
-0.904202,-0.164717
-0.638319,0.165887
-0.744672,0.0336452
-0.702131,0.0865419
-0.568236,-0.215081
-0.772705,0.186032
-0.661669,-0.167698
-0.735332,0.167079
-0.625684,-0.167153
-0.749726,0.166861
-0.700109,0.0332555
-0.545385,-0.25477
-0.781846,0.201908
-0.674966,-0.159288
-0.449259,-0.391046
-0.820296,0.256418
-0.725993,-0.133241
-0.709603,0.153296
-0.716159,0.0386815
-0.559753,-0.257066
-0.322586,-0.419271
-0.0774571,-0.447681
0.120205,-0.37122
-1.04808,0.248488
-0.895937,-0.230382
-0.58876,-0.533465
-0.234071,-0.640937
0.0784808,-0.580741
0.291942,-0.409971
-1.11678,0.263988
-0.954346,-0.24608
-0.618262,0.198432
-0.549252,-0.0964965
-0.378833,-0.293038
-0.848467,0.217215
-0.731721,-0.174303
-0.707312,0.169721
-0.717075,0.0321115
-0.71317,0.0871554
-0.576871,-0.21903
-0.769251,0.187612
-0.692299,0.0249552
-0.72308,0.0900179
-0.710768,0.0639928
-0.715693,0.0744029
-0.573688,-0.229731
-0.770525,0.191892
-0.69179,0.023243
-0.535058,-0.259051
-0.303023,-0.410902
-0.878791,0.264361
-0.773625,-0.150602
-0.69055,0.160241
-0.72378,0.0359037
-0.564434,-0.262225
-0.32408,-0.425065
-0.0762748,-0.452681
-0.96949,0.281073
-0.612204,-0.012429
-0.755118,0.104972
-0.697953,0.0580114
-0.720819,0.0767955
-0.711672,0.0692818
-0.715331,0.0722873
-0.713868,0.0710851
-0.714453,0.071566
-0.714219,0.0713736
-0.714312,0.0714506
-0.714275,0.0714198
-0.571417,-0.231431
-0.341704,-0.404454
-0.0979137,-0.444067
-0.960835,0.277627
-0.841285,-0.173337
-0.663486,0.169335
-0.571983,-0.1367
-0.380027,-0.332685
-0.847989,0.233074
-0.737701,-0.162059
-0.495829,-0.418246
-0.209532,-0.516198
-0.916187,0.306479
-0.633525,-0.0225917
-0.472442,-0.27058
-0.250824,-0.394618
-0.89967,0.257847
-0.786888,-0.163904
-0.532473,-0.439323
-0.228951,-0.546875
-0.90842,0.31875
-0.817899,-0.121118
-0.573156,-0.419209
-0.267915,-0.547861
0.0155293,-0.523541
-1.00621,0.309416
-0.888487,-0.167328
-0.608319,-0.482565
-0.269297,-0.610077
-0.892281,0.344031
-0.815746,-0.0954492
-0.673702,0.13818
-0.730519,0.0447281
-0.707792,0.0821088
-0.716883,0.0671565
-0.713247,0.0731374
-0.571322,-0.229714
-0.771471,0.191886
-0.663072,-0.162755
-0.438833,-0.388923
-0.177944,-0.471115
-0.928822,0.288446
-0.628471,-0.0153783
-0.748612,0.106151
-0.611405,-0.21877
-0.755438,0.187508
-0.697825,0.0249969
-0.72087,0.0900013
-0.583862,-0.219947
-0.355756,-0.400704
-0.110093,-0.446838
-0.955963,0.278735
-0.838026,-0.170546
-0.568681,-0.464826
-0.772528,0.28593
-0.701493,-0.091704
-0.496453,-0.350292
-0.237187,-0.464803
-0.905125,0.285921
-0.802264,-0.14475
-0.679095,0.1579
-0.579272,-0.151634
-0.768291,0.160654
-0.692683,0.0357386
-0.540735,-0.249912
-0.783706,0.199965
-0.686518,0.0200141
-0.529759,-0.259396
-0.298858,-0.409045
-0.0635144,-0.430417
0.123896,-0.352523
-1.04956,0.241009
-0.580177,0.00359633
-0.767929,0.0985615
-0.623051,-0.232265
-0.380613,-0.425742
-0.847755,0.270297
-0.752412,-0.133676
-0.699035,0.153471
-0.592655,-0.162976
-0.385227,-0.360924
-0.148403,-0.428393
-0.940639,0.271357
-0.823428,-0.170024
-0.670629,0.16801
-0.731749,0.0327962
-0.569247,-0.267774
-0.325518,-0.431207
-0.869793,0.272483
-0.652083,-0.00899319
-0.739167,0.103597
-0.704333,0.0585611
-0.558718,-0.237227
-0.329735,-0.40378
-0.868106,0.261512
-0.764365,-0.148493
-0.694254,0.159397
-0.591392,-0.15656
-0.763443,0.162624
-0.645266,-0.181783
-0.417689,-0.396262
-0.832924,0.258505
-0.66683,-0.00340189
-0.733268,0.101361
-0.597828,-0.216273
-0.760869,0.186509
-0.652864,-0.162601
-0.431136,-0.384722
-0.173775,-0.464843
0.0538684,-0.422791
-1.02155,0.269116
-0.884023,-0.204091
-0.646391,0.181636
-0.563912,-0.120513
-0.380368,-0.317154
-0.162218,-0.393184
-0.935113,0.257274
-0.625955,-0.00290951
-0.749618,0.101164
-0.610175,-0.222963
-0.75593,0.189185
-0.697628,0.024326
-0.720949,0.0902696
-0.71162,0.0638922
-0.715352,0.0744431
-0.713859,0.0702227
-0.714456,0.0719109
-0.714217,0.0712356
-0.714313,0.0715057
-0.714275,0.0713977
-0.71429,0.0714409
-0.714284,0.0714236
-0.714286,0.0714305
-0.57143,-0.231427
-0.341716,-0.404457
-0.0979213,-0.444073
-0.960831,0.277629
-0.615667,-0.0110517
-0.463487,-0.254666
-0.814605,0.201867
-0.674158,0.0192534
-0.730337,0.0922986
-0.591975,-0.221988
-0.361106,-0.405501
-0.855558,0.2622
-0.755104,-0.142951
-0.516699,-0.410684
-0.793321,0.264274
-0.708633,-0.11648
-0.716547,0.146592
-0.713381,0.0413632
-0.558715,-0.253917
-0.323057,-0.416463
-0.0789382,-0.445734
-0.968425,0.278294
-0.61263,-0.0113175
-0.461072,-0.253653
-0.248953,-0.377205
-0.0383224,-0.386257
0.125378,-0.308885
-1.05015,0.223554
-0.887536,-0.25016
-0.574464,-0.545136
-0.218538,-0.644089
-0.912585,0.357636
-0.634966,-0.0430542
-0.465353,-0.286708
-0.238985,-0.404039
-0.020013,-0.402663
-0.991995,0.261065
-0.603202,-0.00442615
-0.758719,0.10177
-0.617335,-0.226142
-0.378718,-0.418802
-0.848513,0.267521
-0.660595,-0.00700831
-0.735762,0.102803
-0.600301,-0.216174
-0.369759,-0.404413
-0.119252,-0.455257
-0.952299,0.282103
-0.61908,-0.0128411
-0.752368,0.105136
-0.699053,0.0579454
-0.554458,-0.235583
-0.327155,-0.400826
-0.0883076,-0.43549
0.107082,-0.366295
-1.04283,0.246518
-0.582867,0.00139274
-0.443536,-0.232088
-0.244252,-0.353801
-0.902299,0.241521
-0.63908,0.00339177
-0.744368,0.0986433
-0.605177,-0.222778
-0.757929,0.189111
-0.651671,-0.159447
-0.739332,0.163779
-0.704267,0.0344885
-0.549039,-0.255496
-0.780385,0.202198
-0.673972,-0.158483
-0.730411,0.163393
-0.707835,0.0346427
-0.716866,0.0861429
-0.713254,0.0655428
-0.714699,0.0737829
-0.714121,0.0704869
-0.570926,-0.232078
-0.341073,-0.40475
-0.0973153,-0.444039
0.103656,-0.376396
0.229337,-0.244598
0.272135,-0.09416
0.244487,0.0372925
0.170893,0.126137
-1.06836,0.0495452
-0.572657,0.0801819
-0.467292,-0.168125
-0.287892,-0.314692
-0.0929215,-0.354322
0.0711087,-0.306454
0.176624,-0.204461
0.216019,-0.084741
-1.08641,0.133896
-0.565437,0.0464414
-0.448309,-0.190879
-0.820677,0.176352
-0.694255,-0.194243
-0.449936,-0.425327
-0.171821,-0.503223
-0.931272,0.301289
-0.627491,-0.0205157
-0.749003,0.108206
-0.612525,-0.217365
-0.378573,-0.410207
-0.123633,-0.463187
0.0913138,-0.401475
0.229988,-0.268596
0.282229,-0.112137
-1.11289,0.144855
-0.554843,0.042058
-0.778063,0.0831768
-0.688775,0.0667293
-0.72449,0.0733083
-0.710204,0.0706767
-0.715918,0.0717293
-0.57279,-0.231853
-0.342579,-0.405324
-0.862968,0.26213
-0.760708,-0.145969
-0.51975,-0.415219
-0.7921,0.266088
-0.68316,-0.00643511
-0.516628,-0.278155
-0.281375,-0.418049
-0.0466256,-0.430267
-0.98135,0.272107
-0.60746,-0.00884272
-0.757016,0.103537
-0.697194,0.0585852
-0.553301,-0.234353
-0.326768,-0.399429
-0.869293,0.259771
-0.652283,-0.00390857
-0.739087,0.101563
-0.602331,-0.218447
-0.370393,-0.406952
-0.118718,-0.457441
-0.952513,0.282976
-0.8371,-0.165943
-0.66516,0.166377
-0.572072,-0.139617
-0.378928,-0.334938
-0.848429,0.233975
-0.738396,-0.16155
-0.704642,0.16462
-0.601376,-0.156745
-0.75945,0.162698
-0.69622,0.0349207
-0.543096,-0.251948
-0.782762,0.200779
-0.686895,0.0196883
-0.725242,0.0921247
-0.709903,0.0631501
-0.564787,-0.235967
-0.334851,-0.40525
-0.86606,0.2621
-0.763045,-0.147228
-0.694782,0.158891
-0.722087,0.0364435
-0.711165,0.0854226
-0.715534,0.065831
-0.570138,-0.236182
-0.338832,-0.407554
-0.094491,-0.445274
-0.962204,0.278109
-0.842519,-0.173518
-0.570907,-0.468881
-0.771637,0.287553
-0.691345,-0.015021
-0.723462,0.106008
-0.710615,0.0575966
-0.563106,-0.240473
-0.331772,-0.408002
-0.0889458,-0.44279
-0.964422,0.277116
-0.843807,-0.175161
-0.571229,-0.470645
-0.771508,0.288258
-0.691397,-0.0153032
-0.51934,-0.288189
-0.792264,0.215276
-0.688231,-0.153296
-0.461737,-0.391797
-0.815305,0.256719
-0.673878,-0.00268758
-0.511072,-0.271594
-0.795571,0.208637
-0.681772,0.016545
-0.524764,-0.260134
-0.294767,-0.407608
-0.0609799,-0.427689
0.124731,-0.349435
-1.04989,0.239774
-0.580043,0.00409032
-0.442469,-0.228909
-0.244713,-0.350958
-0.0455986,-0.364613
-0.981761,0.245845
-0.607296,0.00166187
-0.757082,0.0993353
-0.697167,0.0602659
-0.721133,0.0758936
-0.711547,0.0696425
-0.715381,0.072143
-0.713847,0.0711428
-0.570981,-0.23147
-0.341358,-0.40431
-0.863457,0.261724
-0.760917,-0.146473
-0.695633,0.158589
-0.721747,0.0365644
-0.563153,-0.26091
-0.774739,0.204364
-0.690105,0.0182544
-0.723958,0.0926982
-0.587288,-0.219133
-0.765085,0.187653
-0.693966,0.0249388
-0.53739,-0.258633
-0.304963,-0.411517
-0.878015,0.264607
-0.773134,-0.150105
-0.690746,0.160042
-0.588984,-0.154667
-0.385761,-0.35314
-0.151922,-0.422691
0.0536154,-0.382014
-1.02145,0.252806
-0.591422,-0.00112227
-0.449031,-0.237422
-0.820387,0.194969
-0.701482,-0.179979
-0.719407,0.171992
-0.712237,0.0312034
-0.553782,-0.26118
-0.316402,-0.42001
-0.873439,0.268004
-0.650624,-0.00720154
-0.491594,-0.265723
-0.267322,-0.398587
-0.893071,0.259435
-0.782508,-0.160058
-0.530683,-0.434647
-0.22946,-0.542605
0.0426524,-0.504164
0.234081,-0.366104
0.324343,-0.184606
0.320343,-0.0105634
-1.12814,0.104225
-0.899075,-0.372044
-0.534479,-0.642383
-0.149251,-0.702003
-0.9403,0.380801
-0.866948,-0.086711
-0.653221,0.134684
-0.550322,-0.158928
-0.354673,-0.340914
-0.133186,-0.400964
-0.946726,0.260386
-0.62131,-0.00415422
-0.751476,0.101662
-0.611787,-0.223328
-0.755285,0.189331
-0.649749,-0.158223
-0.43052,-0.380149
-0.827792,0.25206
-0.729946,-0.139551
-0.708022,0.155821
-0.716791,0.0376718
-0.55983,-0.258086
-0.322236,-0.420077
-0.871105,0.268031
-0.769252,-0.144739
-0.692299,0.157895
-0.72308,0.0368418
-0.564278,-0.261232
-0.774289,0.204493
-0.670257,-0.154301
-0.731897,0.16172
-0.707241,0.0353119
-0.717104,0.0858753
-0.713159,0.0656499
-0.56826,-0.23537
-0.772696,0.194148
-0.664908,-0.161526
-0.44072,-0.388723
-0.179458,-0.471717
-0.928217,0.288687
-0.628713,-0.0154748
-0.471632,-0.263246
-0.253142,-0.38872
-0.0368999,-0.396684
0.13063,-0.31624
0.225774,-0.18809
0.246825,-0.0526389
-1.09873,0.121056
-0.883457,-0.34749
-0.646617,0.238996
-0.741353,0.00440164
-0.703459,0.0982393
-0.573924,-0.206722
-0.353494,-0.386678
-0.858602,0.254671
-0.656559,-0.00186851
-0.498237,-0.264044
-0.800705,0.205617
-0.690783,-0.164013
-0.723687,0.165605
-0.616244,-0.163615
-0.753502,0.165446
-0.63884,-0.175662
-0.744464,0.170265
-0.633899,-0.168384
-0.414409,-0.381531
-0.162338,-0.455728
-0.935065,0.282291
-0.823566,-0.159485
-0.670574,0.163794
-0.73177,0.0344825
-0.707292,0.086207
-0.572025,-0.217399
-0.77119,0.18696
-0.660888,-0.166387
-0.435721,-0.390809
-0.825712,0.256324
-0.73007,-0.135479
-0.500662,-0.394992
-0.799735,0.257997
-0.680106,-0.00319872
-0.727958,0.101279
-0.59376,-0.214211
-0.762496,0.185684
-0.695002,0.0257263
-0.538492,-0.258449
-0.784603,0.203379
-0.67765,-0.159273
-0.451305,-0.392108
-0.819478,0.256843
-0.72554,-0.13259
-0.498375,-0.390985
-0.80065,0.256394
-0.711052,-0.125401
-0.715579,0.15016
-0.713768,0.0399359
-0.558438,-0.255156
-0.322351,-0.417294
-0.0780689,-0.446084
-0.968772,0.278433
-0.612491,-0.0113734
-0.460944,-0.25364
-0.815622,0.201456
-0.700456,-0.173142
-0.719818,0.169257
-0.712073,0.0322972
-0.715171,0.0870811
-0.578362,-0.219887
-0.351601,-0.398459
-0.85936,0.259384
-0.756867,-0.146612
-0.697253,0.158645
-0.59337,-0.158331
-0.387629,-0.35768
-0.151526,-0.426888
-0.93939,0.270755
-0.822238,-0.169982
-0.556908,-0.458081
-0.777237,0.283233
-0.703993,-0.0956379
-0.496779,-0.354282
-0.23584,-0.467966
0.00794835,-0.44999
-1.00318,0.279996
-0.598728,-0.0119984
-0.760509,0.104799
-0.695797,0.0580803
-0.552037,-0.234178
-0.779185,0.193671
-0.688326,0.0225316
-0.72467,0.0909874
-0.710132,0.0636051
-0.565142,-0.235713
-0.773943,0.194285
-0.665911,-0.16192
-0.441324,-0.389424
-0.179637,-0.472492
-0.928145,0.288997
-0.820989,-0.151621
-0.563303,-0.443627
-0.774679,0.277451
-0.690129,-0.0109804
-0.723949,0.104392
-0.710421,0.0582431
-0.715832,0.0767027
-0.574713,-0.228039
-0.345567,-0.403195
-0.101353,-0.444655
-0.959459,0.277862
-0.616216,-0.0111447
-0.463867,-0.254957
-0.814453,0.201983
-0.674219,0.0192069
-0.730313,0.0923172
-0.591964,-0.221964
-0.763214,0.188786
-0.694714,0.0244858
-0.537777,-0.259277
-0.784889,0.203711
-0.678,-0.159136
-0.451626,-0.392143
-0.81935,0.256857
-0.725449,-0.132528
-0.49833,-0.390901
-0.22237,-0.496417
-0.911052,0.298567
-0.635579,-0.0194267
-0.745768,0.107771
-0.701693,0.0568917
-0.556043,-0.237439
-0.327617,-0.402871
-0.868953,0.261148
-0.652419,-0.00445939
-0.739033,0.101784
-0.704387,0.0592865
-0.718245,0.0762854
-0.576381,-0.229321
-0.346321,-0.404836
-0.101269,-0.446204
0.101517,-0.379623
0.229002,-0.247906
0.273204,-0.0968081
